name1,type1,name2,type2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
rpsE,CDS_UTRS,Spot42,sRNA,39,6,2,1.0,1.0,0.025790605021308245,5.0390947130003424e-5,0.0017695756393354832,28,0.3077,50,0.5385
VC1303,CDS_UTRS,Spot42,sRNA,39,2,2,1.0,1.0,0.2733154646619044,0.008817534380610594,0.06445278021884164,23,0.1,41,0.3
tppB,CDS_UTRS,Spot42,sRNA,38,2,2,1.0,1.0,0.07878970856784522,0.0007869691949357131,0.014395200109277976,40,0.25,33,0.5
VC2237,CDS_UTRS,Spot42,sRNA,38,5,2,1.0,1.0,0.2263172991724809,1.3011637948583163e-7,9.495951527447829e-6,35,0.1429,33,0.1429
Spot42,sRNA,VC2605,CDS_UTRS,38,12,2,1.0,1.0,0.23005128832103544,0.7173050922554283,0.8557417761688974,38,0.5455,32,0.0909
VC1532,CDS_UTRS,Spot42,sRNA,38,2,2,1.0,1.0,0.04327845592300917,0.7379654774099498,0.861062872424805,45,0.375,31,0.0
VC1791,CDS_UTRS,Spot42,sRNA,38,8,2,1.0,1.0,0.28391942273384574,0.7545842559262057,0.877093834824966,40,1.0,34,0.8889
phoR,CDS_UTRS,Spot42,sRNA,38,0,2,1.0,1.0,0.20414121998640244,0.05010400000000004,0.18300100764212504,37,0.8,36,0.2
VC1990,CDS_UTRS,Spot42,sRNA,38,0,2,1.0,1.0,0.17277177184363338,0.000491056031124198,0.009981707151334483,44,1.0,32,0.3
VCA0052,CDS_UTRS,Spot42,sRNA,38,3,2,1.0,1.0,0.02482090808594996,0.01413717028301235,0.0853686859747913,48,0.5455,32,0.1818
VC0812,CDS_UTRS,Spot42,sRNA,38,5,2,1.0,1.0,0.17910634446059118,2.6845554991218443e-5,0.0010648691527159377,32,0.4286,42,0.2857
VC1256,CDS_UTRS,Spot42,sRNA,38,1,2,1.0,1.0,0.04405938335130402,0.0028322237531831617,0.031520509383378234,38,1.75,37,0.1875
VC0055,CDS_UTRS,Spot42,sRNA,38,11,2,1.0,1.0,0.20414121998640244,0.216265647687019,0.4498346132568064,39,1.0,50,0.5556
VC2571,CDS_UTRS,Spot42,sRNA,38,6,2,1.0,1.0,0.009683688990712468,0.9001455252242561,0.9461106085661354,64,1.0833,34,0.5833
pheT,CDS_UTRS,Spot42,sRNA,38,2,2,1.0,1.0,0.06656995936448706,1.1506331000956392e-7,8.460391465159127e-6,38,0.7,39,0.4
VC2178,CDS_UTRS,Spot42,sRNA,38,8,2,1.0,1.0,0.0922306612161762,0.03736647937840352,0.15782842162842303,36,0.1667,36,0.1667
VC2695,CDS_UTRS,Spot42,sRNA,38,1,2,0.9999990246146467,1.0,0.47864070759133726,0.006724624861340237,0.05451828933147592,36,0.4286,35,0.7143
VCA0680:VCA0682,IGR,Spot42,sRNA,37,0,2,0.9999999999981475,1.0,0.35737941827348346,0.666304,0.8193532134295576,41,0.1818,35,0.4545
VCA0007,CDS_UTRS,Spot42,sRNA,37,2,2,1.0,1.0,0.05087706503254211,0.020678782355892922,0.10521412786999307,39,0.25,34,0.4167
VCA0815,CDS_UTRS,Spot42,sRNA,37,0,2,1.0,1.0,0.19848302334706563,4.9078888917418715e-8,3.8545615152667296e-6,37,0.375,38,0.25
VC1542:VC1538,IGR,Spot42,sRNA,37,0,2,0.3130820366426808,0.5924177831265287,1.1125063392806616,4.934760808626443e-6,0.00023876017712404275,30,0.1667,43,0.0833
VC0044,CDS_UTRS,Spot42,sRNA,37,5,2,1.0,1.0,0.0826465044489274,0.3126052664290113,0.5649860124509394,26,0.1111,35,0.4444
VC0486,CDS_UTRS,Spot42,sRNA,37,2,2,1.0,1.0,0.14047163161593007,0.0013660840971969402,0.02042311557788882,41,0.6,37,0.1
VC1832,CDS_UTRS,Spot42,sRNA,37,6,2,0.9999999997986659,1.0,0.3896857077411388,0.003948344506725559,0.039193919805174275,36,0.4444,34,0.2222
VCA0624,CDS_UTRS,Spot42,sRNA,37,2,2,1.0,1.0,0.017202797318006887,0.739606,0.861062872424805,38,1.0,35,0.2857
Spot42,sRNA,VCA0843,CDS_UTRS,37,6,2,1.0,1.0,0.16824897222216822,0.49275918743929015,0.7052231794817865,38,0.4286,30,0.0
rplM,CDS_UTRS,Spot42,sRNA,37,6,2,1.0,1.0,0.03241983131689367,0.5403089741343508,0.7385117743765723,38,0.4545,34,0.0909
CsrD,sRNA,Spot42,sRNA,37,2,2,1.0,1.0,0.02062094572987864,0.05414915042944336,0.19623934528436288,37,0.3846,40,0.4615
VCA0061,CDS_UTRS,Spot42,sRNA,37,4,2,1.0,1.0,0.0636513958332291,0.19325886544474455,0.43233790371391734,38,0.1,38,0.3
VCA0774,CDS_UTRS,Spot42,sRNA,37,6,2,1.0,1.0,0.22725944934730108,2.1387946653767355e-6,0.00011529633058245799,33,0.5,34,0.5
VCA0340,CDS_UTRS,Spot42,sRNA,37,0,2,0.8247143456340928,1.0,0.8568351422429823,1.9802452684751888e-11,2.60904428773336e-9,34,0.6,36,0.1
rfaD,CDS_UTRS,Spot42,sRNA,37,0,2,1.0,1.0,0.1420630693434523,0.5142325873423348,0.7328775102001844,36,0.2222,39,0.0
VCA0511,CDS_UTRS,Spot42,sRNA,37,7,2,1.0,1.0,0.1291595275130521,1.245683802739099e-11,1.6921653750865394e-9,50,1.0,52,0.3333
VCA0007:VCA0009,IGR,Spot42,sRNA,37,6,2,1.0,1.0,0.06232813580608032,0.5129007498503924,0.7312453148411809,37,0.0,36,0.5
VCA0144,CDS_UTRS,Spot42,sRNA,36,3,2,0.9976927074255677,1.0,0.6242863627890948,2.4276883474091223e-5,0.0009758186685039714,26,0.4,51,0.4
Spot42,sRNA,VC0249,CDS_UTRS,36,5,2,1.0,1.0,0.006740806844862751,0.9654406556754694,0.9803408359911534,40,0.5714,33,0.1429
VCA1029,CDS_UTRS,Spot42,sRNA,36,0,2,1.0,1.0,0.12392801534542541,0.15760021186734716,0.38104948505072916,32,0.3333,41,0.0
Spot42,sRNA,VC2656,CDS_UTRS,36,4,2,1.0,1.0,0.00613916097520584,0.008192806956323056,0.060257145729901235,38,0.5385,28,0.0
VCA0996,CDS_UTRS,Spot42,sRNA,36,1,2,1.0,1.0,0.22444523098187014,2.5230600967174254e-7,1.734736609129899e-5,32,0.2727,43,0.0909
VC1874:VC1880,IGR,Spot42,sRNA,36,4,2,0.0010520247087759615,0.012588519494982431,1.973865224310705,0.00013631534449897608,0.003904901805053345,27,0.3333,49,0.0833
VCA0283,CDS_UTRS,Spot42,sRNA,36,2,2,1.0,1.0,0.13598264794471776,0.06775128961745272,0.22565817496730384,31,0.125,40,0.0
VC1613:VC1610,IGR,Spot42,sRNA,36,4,2,0.9999998067325744,1.0,0.4504055343673128,0.001571349514874647,0.022574037083099283,32,0.6667,34,0.1667
VC0831,CDS_UTRS,Spot42,sRNA,36,5,2,1.0,1.0,0.061816950854949634,0.00024658535930604294,0.006149414364163825,38,0.3636,38,0.1818
lipB,CDS_UTRS,Spot42,sRNA,36,7,2,0.9999999999999755,1.0,0.3289703329115049,0.04539351367035331,0.177429262204955,43,0.5,35,0.125
VC0153,CDS_UTRS,Spot42,sRNA,36,1,2,1.0,1.0,0.15734588050358056,0.8088977950819589,0.9010348474592704,39,0.9231,36,0.0769
VCA0057,CDS_UTRS,Spot42,sRNA,36,7,2,1.0,1.0,0.1582736785930876,1.597237053111155e-7,1.1475072177809847e-5,35,0.4286,37,0.4286
VC1059,CDS_UTRS,Spot42,sRNA,36,1,2,1.0,1.0,0.27617123352098233,0.012781643552376014,0.0781389113546731,67,0.5,29,0.125
VC0278,CDS_UTRS,Spot42,sRNA,36,1,2,1.0,1.0,0.041025697168055535,0.000599943040149413,0.011641302090843688,39,0.1111,50,0.4444
Vcr002,sRNA,Spot42,sRNA,36,7,2,1.0,1.0,0.041000622695468066,0.024849706536966946,0.11998537384066583,43,0.6364,34,0.0909
Spot42,sRNA,tRNA-Met-7:VC0343,IGR,36,4,2,1.0,1.0,0.014165166945730319,0.5867992775331554,0.7704689455294536,34,0.5833,42,0.0
VC1892,CDS_UTRS,Spot42,sRNA,36,0,2,1.0,1.0,0.2033601671796981,0.14605282783815354,0.3555869633715075,39,0.75,35,0.375
VCA0674:VCA0667,IGR,Spot42,sRNA,36,4,2,1.0,1.0,0.05852749311106729,0.3864838085804354,0.619815682493731,38,0.2667,44,0.4667
Spot42,sRNA,nusA,CDS_UTRS,35,8,2,1.0,1.0,0.006138116990654186,0.3986822809688405,0.6350542781437333,31,0.0,74,0.0
VC1985,CDS_UTRS,Spot42,sRNA,35,7,2,1.0,1.0,0.12194948697577013,0.0019091322489150255,0.0253454767618917,34,0.3077,34,1.0
Spot42,sRNA,VC0258:VC0262,IGR,35,5,2,1.0,1.0,0.03867687405135367,0.692675739328081,0.8414659327072598,43,0.8182,31,0.0
VC0252,CDS_UTRS,Spot42,sRNA,35,6,2,1.0,1.0,0.025528741553211304,5.427445301271747e-6,0.00026034797439350107,36,0.0909,40,0.2727
VC0397,CDS_UTRS,Spot42,sRNA,35,9,2,1.0,1.0,0.12104441890781292,5.858585070797879e-5,0.0019887473210662993,29,0.5333,37,0.1333
pgi,CDS_UTRS,Spot42,sRNA,35,5,2,1.0,1.0,0.030841440482169462,0.005738202087839702,0.05028804045273495,33,0.3,38,0.7
VCA0519,CDS_UTRS,Spot42,sRNA,35,2,2,1.0,1.0,0.05353894924821719,0.004829129687538995,0.043667745043723345,42,0.3077,34,0.1538
gltX,CDS_UTRS,Spot42,sRNA,35,5,2,1.0,1.0,0.23812108337606025,1.5944848746108207e-8,1.3525683869791206e-6,27,0.0,35,0.3333
VC2019,CDS_UTRS,Spot42,sRNA,35,4,2,1.0,1.0,0.03408116107753575,0.1189125468890215,0.31351489581581604,29,0.4,41,0.7
VC2004,CDS_UTRS,Spot42,sRNA,35,0,2,0.2849084579762447,0.554386773208216,1.1347304321935776,7.251023720700276e-10,7.649293273919358e-8,26,0.25,44,0.375
Spot42,sRNA,VCA0677,CDS_UTRS,35,4,2,1.0,1.0,0.11724134765797234,0.18036010781451461,0.4054145572299819,33,1.0,37,0.2
VC1576,CDS_UTRS,Spot42,sRNA,35,5,2,1.0,1.0,0.16290664173121308,0.0016171967525788055,0.02312249154758835,35,0.1429,40,0.3571
VC0004,CDS_UTRS,Spot42,sRNA,35,1,2,1.0,1.0,0.04059361058958705,0.00443455639557346,0.04301352149791932,39,0.1875,42,0.625
rbn,CDS_UTRS,Spot42,sRNA,35,3,2,1.0,1.0,0.09885139561971637,0.581914,0.7647335183340879,38,0.1333,37,0.0667
Spot42,sRNA,VC0237,CDS_UTRS,35,2,2,1.0,1.0,0.06832536378654351,0.7947592685751117,0.8945324150073956,39,0.9091,39,0.3636
VC0703,CDS_UTRS,Spot42,sRNA,34,1,2,0.9999999999829661,1.0,0.35910375160594854,0.6821470766530422,0.8370494397761615,39,0.4545,38,0.7273
VC2149,CDS_UTRS,Spot42,sRNA,34,0,2,1.0,1.0,0.2525147493366494,0.15178232394554797,0.3682893332871868,41,0.0,35,0.3333
VCA0628,CDS_UTRS,Spot42,sRNA,34,2,2,1.0,1.0,0.06249995068703112,0.0041089187044858365,0.04062837857654905,37,0.2,40,0.1
VC1588,CDS_UTRS,Spot42,sRNA,34,0,2,0.5982149654120306,0.9376019760812991,0.9676751075411965,1.878561647702225e-22,7.147744684880977e-20,22,0.2,60,0.5
Spot42,sRNA,Vcr079,sRNA,34,0,2,1.0,1.0,0.04042926398305504,0.30500814349804817,0.5526827098095181,33,0.5714,38,0.2857
sbcB,CDS_UTRS,Spot42,sRNA,34,3,2,0.9999998865012902,1.0,0.43561557310865023,1.965779025616503e-6,0.00010818633540083212,28,0.1667,38,0.3333
VC1482,CDS_UTRS,Spot42,sRNA,34,1,2,1.0,1.0,0.09933860695522223,0.18417621924040017,0.41352992753392553,28,0.6364,40,0.2727
VC1130:mnmA,IGR,Spot42,sRNA,34,2,2,0.9999999999438567,1.0,0.3674309849485651,0.001283943736616211,0.019905785389398092,37,0.3333,35,0.1667
VC2471,CDS_UTRS,Spot42,sRNA,34,2,2,1.0,1.0,0.10678752466825024,0.0039450587333718845,0.03917656293914937,36,0.0,38,0.1818
Spot42,sRNA,VC2738,CDS_UTRS,34,2,2,1.0,1.0,0.04976563305638347,0.12303532399983053,0.32356837103847524,44,0.2857,34,0.0
VC0035,CDS_UTRS,Spot42,sRNA,34,3,2,1.0,1.0,0.17728763534545625,0.666304,0.8193532134295576,40,0.375,35,0.375
VCA1035,CDS_UTRS,Spot42,sRNA,34,6,2,1.0,1.0,0.13513734768526628,0.021193690634943762,0.10740868134343248,31,0.6,41,1.2
VC2437,CDS_UTRS,Spot42,sRNA,34,5,2,1.0,1.0,0.11523409517048513,0.31740850022603806,0.5731194332129789,33,0.2857,44,0.1429
CarZ:VC2384,IGR,Spot42,sRNA,34,2,2,0.7962790877998877,1.0,0.8682555946859838,2.6529652808795206e-15,5.665996503559065e-13,29,0.1667,43,0.1667
Vcr092,sRNA,Spot42,sRNA,34,4,2,1.0,1.0,0.0363041852100097,0.8690704894928303,0.933486495480088,33,0.6667,35,0.8333
Spot42,sRNA,VC2096,CDS_UTRS,34,3,2,1.0,1.0,0.22628321748716707,0.002478937721885356,0.029887958403183524,44,1.125,31,1.125
VC0018,CDS_UTRS,Spot42,sRNA,34,5,2,1.0,1.0,0.20152840037783595,0.00013175806922321488,0.0038363035749572087,39,0.7273,36,0.7273
malF,CDS_UTRS,Spot42,sRNA,34,3,2,1.0,1.0,0.036117914806228474,0.29040454779016667,0.5317009192728286,47,0.8,29,0.7
rplS,CDS_UTRS,Spot42,sRNA,34,2,2,1.0,1.0,0.05761295020674466,0.0029859168497907637,0.032728170689896495,33,0.3333,42,0.2667
tgt,CDS_UTRS,Spot42,sRNA,34,3,2,1.0,1.0,0.10642884886954516,0.13989501419047223,0.34678216666147677,36,0.1538,37,0.0
VCA1044,CDS_UTRS,Spot42,sRNA,34,1,2,0.9927168373493016,1.0,0.6568131251897944,0.012003676705635714,0.0781389113546731,31,0.5,46,0.1
Vcr008,sRNA,Spot42,sRNA,34,0,2,1.0,1.0,0.027212444700019857,0.011430576343757064,0.07563866647530794,42,0.1429,38,1.0
VCA0734,CDS_UTRS,Spot42,sRNA,34,3,2,1.0,1.0,0.2576473294167432,0.005201034928286732,0.04665396185786706,36,0.1667,31,0.4167
VC1956,CDS_UTRS,Spot42,sRNA,33,5,2,1.0,1.0,0.058777551417206246,0.017408175576725495,0.09638811881035045,32,0.3333,43,0.0
VC0239,CDS_UTRS,Spot42,sRNA,33,1,2,1.0,1.0,0.06096234472878271,0.43470025622129105,0.6607042081227055,40,0.0,34,0.1429
Spot42,sRNA,malQ,CDS_UTRS,33,7,2,1.0,1.0,0.02237392024179875,0.632277809986429,0.8011278030511354,76,0.5,21,0.0
VCA0933:VCA0935,IGR,Spot42,sRNA,33,3,2,1.0,1.0,0.09215538884256436,0.00458150997994939,0.04301352149791932,37,0.5833,41,0.0833
Spot42,sRNA,VC1905,CDS_UTRS,33,6,2,1.0,1.0,0.09302120219716371,0.956103721576419,0.9751014160285991,34,0.6667,41,0.0833
VCA0846:CsrD,IGR,Spot42,sRNA,33,1,2,1.0,1.0,0.1742669214561427,0.5157108111324702,0.7329675309391686,78,0.2727,31,0.0
secF,CDS_UTRS,Spot42,sRNA,33,2,2,1.0,1.0,0.10417330139061863,0.0006079209100495529,0.011641302090843688,38,1.1429,34,0.0
VC1480,CDS_UTRS,Spot42,sRNA,33,10,2,1.0,1.0,0.042624777395844644,0.1058661790224383,0.29969289865493126,40,1.2,30,0.2
trkA,CDS_UTRS,Spot42,sRNA,33,7,2,1.0,1.0,0.05043815622456793,0.22916639349950774,0.4744147453617061,26,0.0,27,0.0
Spot42,sRNA,VCA0544,CDS_UTRS,33,6,2,1.0,1.0,0.16728067984879805,0.48474597910462525,0.6994534585191141,64,1.0,31,1.3333
VC1052,CDS_UTRS,Spot42,sRNA,33,3,2,1.0,1.0,0.1844569065513199,3.2285256728374914e-5,0.0012322255556270363,31,0.25,38,0.5
VCA0952,CDS_UTRS,Spot42,sRNA,33,2,2,1.0,1.0,0.05188494470926819,0.0005793230481552186,0.011457966146216046,37,1.5455,35,0.4545
VC1009,CDS_UTRS,Spot42,sRNA,33,1,2,0.9999999999995809,1.0,0.3316310237869833,2.0698001837157517e-7,1.4576191212922223e-5,37,0.0,35,0.125
VCA0049,CDS_UTRS,Spot42,sRNA,33,3,2,1.0,1.0,0.05989373189901119,0.06917942960968533,0.2297996640208826,38,0.5714,40,0.4286
VCA0051,CDS_UTRS,Spot42,sRNA,33,6,2,1.0,1.0,0.042506926030293386,6.025397080742508e-5,0.0020374316159865336,30,0.2,35,0.2
VCA0205,CDS_UTRS,Spot42,sRNA,33,3,2,1.0,1.0,0.05346360742582426,0.0005250482267799122,0.010530022913101586,35,0.0,30,0.2857
VC0654,CDS_UTRS,Spot42,sRNA,33,4,2,1.0,1.0,0.14239721073417894,0.0035555262713730775,0.037280592696271986,40,0.6667,34,0.2222
VC1406,CDS_UTRS,Spot42,sRNA,33,3,2,0.9999996958821522,1.0,0.4425749951452563,4.6903255109496345e-8,3.715456464142396e-6,32,0.2727,38,0.0909
VC2075:TfoR,IGR,Spot42,sRNA,33,10,2,1.0,1.0,0.19015906600051458,0.8673265489995934,0.933486495480088,21,0.0,41,0.3333
Vcr068,sRNA,Spot42,sRNA,33,2,2,0.9999564467673348,1.0,0.5169586816421413,0.01185622944550739,0.07811895764696661,38,0.3636,34,0.2727
VC0134,CDS_UTRS,Spot42,sRNA,33,6,2,1.0,1.0,0.11328676289879847,1.926413647828613e-8,1.618373291859105e-6,37,1.1429,35,0.1429
VC0407,CDS_UTRS,Spot42,sRNA,33,3,2,1.0,1.0,0.08768845563765547,4.688012320901298e-8,3.715456464142396e-6,41,0.3077,41,0.1538
Spot42,sRNA,VC2606,CDS_UTRS,33,17,2,1.0,1.0,0.0384884435609019,0.3175512233904822,0.5733565787604382,34,0.3333,25,0.0
VC2176,CDS_UTRS,Spot42,sRNA,33,0,2,1.0,1.0,0.0756612113043227,0.3548056594841929,0.6008560711267505,31,1.0,41,0.3846
prfB,CDS_UTRS,Spot42,sRNA,33,7,2,1.0,1.0,0.12452449789161563,0.02993103696061815,0.13766942127869322,34,0.6429,40,0.2143
Vcr204,sRNA,Spot42,sRNA,33,4,2,0.9999999844954424,1.0,0.4101189130693803,0.1478668277617309,0.35971290585947335,34,0.3529,38,0.1765
VC1887,CDS_UTRS,Spot42,sRNA,32,2,2,1.0,1.0,0.1076724383884795,0.16903577064470968,0.38977242955960345,39,0.5556,35,0.7778
Spot42,sRNA,VC2095,CDS_UTRS,32,4,2,1.0,1.0,0.04509708314935434,0.34825590219480906,0.5906063843076578,36,0.4545,31,1.4545
VC1678,CDS_UTRS,Spot42,sRNA,32,4,2,0.9999999999999881,1.0,0.3082858428649329,0.34825590219480906,0.5906063843076578,42,0.625,35,0.625
VC1159:aspS,IGR,Spot42,sRNA,32,13,2,0.9999977303237282,1.0,0.46423199475315946,6.055645724129388e-23,2.3614306840944556e-20,21,0.2857,39,0.2857
thrA,CDS_UTRS,Spot42,sRNA,32,4,2,1.0,1.0,0.042315666926806585,0.07073833160435553,0.23458050893156474,43,0.3,36,0.2
Spot42,sRNA,VCA0516,CDS_UTRS,32,11,2,1.0,1.0,0.020640324155831235,0.1299796630946475,0.34010802780909916,36,0.6923,30,0.0769
mltA,CDS_UTRS,Spot42,sRNA,32,0,2,1.0,1.0,0.21931141723495437,0.001700338119054704,0.02373235944700532,31,0.3636,43,0.3636
VC1148,CDS_UTRS,Spot42,sRNA,32,2,2,1.0,1.0,0.1463844433710104,0.0017327974999685398,0.02373235944700532,42,0.0,32,0.6
VC2476,CDS_UTRS,Spot42,sRNA,32,4,2,1.0,1.0,0.21380878680845591,2.5886334685549087e-5,0.00103151845398476,37,0.5385,48,0.1538
zntA,CDS_UTRS,Spot42,sRNA,32,3,2,1.0,1.0,0.020355763296691615,0.3405200253254397,0.5784633746214409,38,2.5455,40,0.9091
VC1910:VC1924,IGR,Spot42,sRNA,32,2,2,0.9999999999807627,1.0,0.35090289222685306,0.0003889389588492354,0.00857223499719577,37,0.7,35,0.4
VC0080,CDS_UTRS,Spot42,sRNA,32,4,2,1.0,1.0,0.14894310775154912,0.16309038097610484,0.38977242955960345,35,0.2727,39,0.2727
VC1273,CDS_UTRS,Spot42,sRNA,32,0,2,0.893354842106334,1.0,0.8007278742776457,0.04026799999999997,0.15930359220454277,42,0.0,37,0.25
VCA0441,CDS_UTRS,Spot42,sRNA,32,1,2,1.0,1.0,0.10995505909393055,7.741746120207438e-6,0.0003582088563447339,36,0.8,44,0.4
prfA,CDS_UTRS,Spot42,sRNA,32,5,2,1.0,1.0,0.0957463863753017,0.016154,0.09015712574765025,34,0.375,31,0.0
VC0647,CDS_UTRS,Spot42,sRNA,32,2,2,1.0,1.0,0.015028154329858774,0.06696970990319417,0.22350135535733043,35,0.4167,44,0.1667
VC2291,CDS_UTRS,Spot42,sRNA,32,8,2,1.0,1.0,0.08401313763138611,7.763094893952308e-7,4.7506359378711965e-5,31,0.2857,35,0.1429
VC1158,CDS_UTRS,Spot42,sRNA,32,4,2,1.0,1.0,0.06649708520906361,0.00023512284236145133,0.005880396779557408,39,0.5,31,0.4
VC2750,CDS_UTRS,Spot42,sRNA,31,2,2,1.0,1.0,0.2758425359742339,6.016910219829987e-14,1.066994208010168e-11,29,0.2857,47,0.7143
VC2751,CDS_UTRS,Spot42,sRNA,31,0,2,1.0,1.0,0.07323787331696129,7.028207705449068e-6,0.00032849013008992453,40,0.5,38,0.1429
VC0890,CDS_UTRS,Spot42,sRNA,31,4,2,0.9999999999984301,1.0,0.3302243934610942,0.09777774280883653,0.27908369174827635,30,0.2,36,0.1
Vcr025:VC0494,IGR,Spot42,sRNA,31,2,2,1.0,1.0,0.0642042807541141,0.1319440971222243,0.3449603160952989,33,0.3333,27,0.1667
Spot42,sRNA,VC0245,CDS_UTRS,31,3,2,1.0,1.0,0.015612547979704234,0.06563100414776792,0.2193044181313125,41,1.0,32,0.0
VC2732,CDS_UTRS,Spot42,sRNA,31,5,2,1.0,1.0,0.049196936262286314,0.002646376126390163,0.031520509383378234,40,0.7778,41,0.2222
Spot42,sRNA,VC1043,CDS_UTRS,31,7,2,1.0,1.0,0.00600684561734812,0.46723443283180555,0.6994534585191141,53,0.75,22,0.125
VC0072,CDS_UTRS,Spot42,sRNA,31,3,2,1.0,1.0,0.061081933376002935,0.000114711267643098,0.003391619716761095,28,0.4444,42,0.4444
VC2775,CDS_UTRS,Spot42,sRNA,31,1,2,1.0,1.0,0.044429727158827315,0.005129057949177703,0.04605048008184393,37,0.2727,42,0.9091
VC0090,CDS_UTRS,Spot42,sRNA,31,3,2,1.0,1.0,0.17224462065999976,1.3485047801996647e-11,1.8255121446775462e-9,36,0.8333,36,0.0
Spot42,sRNA,VC2072,CDS_UTRS,31,2,2,1.0,1.0,0.08471007935108518,0.11899669821603638,0.31371565715486016,55,0.6667,34,0.0
VC2043,CDS_UTRS,Spot42,sRNA,31,2,2,1.0,1.0,0.18551604977845898,0.0003897476305801218,0.00857223499719577,35,0.3333,48,0.4444
VC1110,CDS_UTRS,Spot42,sRNA,31,8,2,1.0,1.0,0.11308563430051781,0.0003648693667572428,0.008362229776549546,34,0.2222,31,0.6667
Spot42,sRNA,VC0419,CDS_UTRS,31,1,2,1.0,1.0,0.027106992353610138,0.0030993160829236106,0.033881100961734384,42,0.2857,35,0.1429
VC0393,CDS_UTRS,Spot42,sRNA,31,2,2,1.0,1.0,0.19166940033553753,0.0020845292188774707,0.02728126309982218,37,0.3333,34,0.4444
Spot42,sRNA,VC0492,CDS_UTRS,31,1,2,1.0,1.0,0.046440146244761234,0.20860765296057282,0.43505113572169474,37,0.5,35,0.5
VC2103,CDS_UTRS,Spot42,sRNA,31,0,2,0.030667169410823526,0.12668810429238364,1.5410744679611381,0.0004308109026848029,0.009317712296726692,36,1.4,35,0.7
VC0185,CDS_UTRS,Spot42,sRNA,31,3,2,1.0,1.0,0.2791740577455347,0.003154910550263178,0.034431223035391,29,0.1111,46,0.6667
VC1371,CDS_UTRS,Spot42,sRNA,31,3,2,0.9999999985520847,1.0,0.3789471264705891,0.011528253302661088,0.07623996136651019,24,0.1111,43,0.1111
VC2062,CDS_UTRS,Spot42,sRNA,31,9,2,1.0,1.0,0.03312932701834534,0.3963934168930108,0.6319349227004653,31,0.2727,34,0.0909
VC2255,CDS_UTRS,Spot42,sRNA,31,4,2,1.0,1.0,0.04482618006054996,0.8000446705391898,0.8945324150073956,37,0.2,33,0.4
Vcr001,sRNA,Spot42,sRNA,31,0,2,1.0,1.0,0.009053452563200193,0.8969254565695104,0.9443006231386333,32,0.1429,40,0.2857
VC1522,CDS_UTRS,Spot42,sRNA,30,7,2,1.0,1.0,0.07988755729569874,0.9346348301818849,0.9647410630735013,36,0.1667,41,0.0
VC0577,CDS_UTRS,Spot42,sRNA,30,3,2,1.0,1.0,0.03078921827964696,0.6459028180940428,0.8167937269695907,32,0.1818,34,0.5455
Vcr066,sRNA,Spot42,sRNA,30,2,2,1.0,1.0,0.1076469590048224,0.043748683650044654,0.17149615269688173,40,0.0,35,0.3333
VC2770,CDS_UTRS,Spot42,sRNA,30,0,2,1.0,1.0,0.02159012441252385,0.061840235811594146,0.2076112358396608,37,1.4286,44,0.1429
VC1198,CDS_UTRS,Spot42,sRNA,30,3,2,1.0,1.0,0.002709024847373221,0.8128963320289501,0.9053087155550035,34,0.8333,33,0.1667
aroK,CDS_UTRS,Spot42,sRNA,30,5,2,1.0,1.0,0.15363659188268483,0.35090232926028425,0.5946698551328693,34,0.2308,35,0.0769
VC0713,CDS_UTRS,Spot42,sRNA,30,0,2,1.0,1.0,0.015711248975083383,0.24623640828355697,0.48343643726368496,39,0.3846,33,0.5385
VC1449,CDS_UTRS,Spot42,sRNA,30,2,2,1.0,1.0,0.021359092529483096,0.16564833641249105,0.38977242955960345,41,0.0,35,0.4
Spot42,sRNA,sucC,CDS_UTRS,30,10,2,1.0,1.0,0.02528067680310094,0.08218004683005087,0.25313818480650074,33,0.3077,26,0.0769
VC2716,CDS_UTRS,Spot42,sRNA,30,0,2,1.0,1.0,0.2306168977612478,0.2360215308083689,0.48343643726368496,39,0.3636,38,0.0909
VC0270,CDS_UTRS,Spot42,sRNA,30,8,2,1.0,1.0,0.07471067390842931,0.9555733926754348,0.9751014160285991,32,0.8889,37,0.5556
VC2548,CDS_UTRS,Spot42,sRNA,30,3,2,1.0,1.0,0.03904748401445082,0.24739254655115628,0.48343643726368496,32,0.5,33,0.0
VC1301,CDS_UTRS,Spot42,sRNA,30,0,2,1.0,1.0,0.0996832355545423,0.003714463680273474,0.037280592696271986,33,0.1667,51,0.5
VC1034:VC1037,IGR,Spot42,sRNA,30,2,2,1.0,1.0,0.033282264176726674,0.0989447189150561,0.28187496870217976,37,0.6667,38,0.0
VC0930,CDS_UTRS,Spot42,sRNA,30,2,2,1.0,1.0,0.09880257772849885,0.37160886906884455,0.619815682493731,37,0.5,47,0.375
VCA0309,CDS_UTRS,Spot42,sRNA,30,11,2,1.0,1.0,0.03743927177907467,0.5356395880376474,0.7329675309391686,32,0.4,34,0.1
VCA0542,CDS_UTRS,Spot42,sRNA,30,5,2,1.0,1.0,0.05926818168565893,0.14131225360560545,0.34678216666147677,35,0.4615,38,0.3077
ihfA,CDS_UTRS,Spot42,sRNA,30,1,2,1.0,1.0,0.15342583218279515,0.8901276430545053,0.9443006231386333,43,1.5,35,0.0
